hour,day_of_week,is_school_day,is_arrival_time,is_dismissal_time,weather_condition,precipitation,visibility_level,road_id,start_node,end_node,num_lanes,speed_limit,distance_km,is_intersection,neighborhood_id,neighborhood_population,working_population_pct,students_population,distance_to_school_m,crosswalk_present,crossing_guard_present,traffic_volume,average_speed,congestion_level,accident_risk
10,3,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N2,3839,0.62,958,1567,0,0,36,31.0,LOW,LOW
10,3,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N3,3712,0.6,432,1267,0,0,33,31.8,LOW,LOW
10,3,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N1,5253,0.51,542,1289,1,0,40,25.0,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N1,5253,0.51,542,142,0,0,42,24.5,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N4,3244,0.47,638,1105,1,0,20,20.0,LOW,LOW
10,3,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N2,3839,0.62,958,1653,1,0,42,14.5,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N0,8238,0.48,1159,771,1,0,49,22.8,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N3,3712,0.6,432,429,0,0,27,28.2,LOW,LOW
10,3,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N4,3244,0.47,638,249,0,0,31,17.2,LOW,LOW
10,3,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N3,3712,0.6,432,877,0,0,42,14.5,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N1,5253,0.51,542,366,1,0,41,29.8,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N2,3839,0.62,958,685,0,0,40,30.0,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N6,4628,0.63,1118,1200,1,0,37,15.8,LOW,LOW
10,3,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N1,5253,0.51,542,1292,0,0,39,15.2,LOW,LOW
10,3,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N1,5253,0.51,542,1454,0,0,32,27.0,LOW,LOW
10,3,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N2,3839,0.62,958,1716,0,0,32,27.0,LOW,LOW
10,3,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N0,8238,0.48,1159,777,1,0,51,22.2,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N7,7464,0.55,859,131,0,0,49,22.8,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N7,7464,0.55,859,1417,0,0,47,18.2,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N0,8238,0.48,1159,829,0,0,57,15.8,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N1,5253,0.51,542,1404,0,0,38,15.5,LOW,LOW
10,3,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N7,7464,0.55,859,597,1,0,59,10.2,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N7,7464,0.55,859,1915,0,0,46,28.5,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N2,3839,0.62,958,886,0,0,31,32.2,LOW,LOW
10,3,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N6,4628,0.63,1118,550,1,0,46,13.5,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N6,4628,0.63,1118,676,0,0,38,15.5,LOW,LOW
10,3,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N6,4628,0.63,1118,784,1,0,44,29.0,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N0,8238,0.48,1159,1855,1,0,58,25.5,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N7,7464,0.55,859,450,0,0,51,12.2,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N7,7464,0.55,859,443,1,0,59,10.2,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N6,4628,0.63,1118,572,0,0,46,18.5,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N0,8238,0.48,1159,1474,1,0,51,17.2,MEDIUM,LOW
10,3,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N3,3712,0.6,432,1911,0,0,32,17.0,LOW,LOW
10,3,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N7,7464,0.55,859,857,1,0,50,12.5,MEDIUM,MEDIUM
10,3,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N4,3244,0.47,638,259,0,0,31,17.2,LOW,LOW
10,3,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N5,7139,0.6,974,1048,1,0,55,11.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N6,4628,0.63,1118,1958,0,0,38,30.5,LOW,LOW
11,3,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N7,7464,0.55,859,286,0,0,60,25.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N0,8238,0.48,1159,562,0,0,55,11.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N2,3839,0.62,958,487,0,0,28,18.0,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N1,5253,0.51,542,302,0,0,44,29.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N2,3839,0.62,958,822,0,0,33,31.8,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N3,3712,0.6,432,1580,1,0,30,27.5,LOW,LOW
11,3,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N6,4628,0.63,1118,1258,1,0,34,26.5,LOW,LOW
11,3,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N6,4628,0.63,1118,317,1,0,37,15.8,LOW,LOW
11,3,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N3,3712,0.6,432,533,1,0,30,17.5,LOW,LOW
11,3,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N4,3244,0.47,638,1226,1,0,31,27.2,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N0,8238,0.48,1159,1265,1,0,46,23.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N4,3244,0.47,638,442,1,0,34,16.5,LOW,LOW
11,3,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N0,8238,0.48,1159,1238,1,0,47,13.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N4,3244,0.47,638,1636,0,0,21,34.8,LOW,LOW
11,3,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N5,7139,0.6,974,1080,0,0,57,25.8,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,1221,0,0,34,16.5,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,1141,0,0,40,15.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N0,8238,0.48,1159,1745,0,0,59,20.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N7,7464,0.55,859,1906,1,0,54,21.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N2,3839,0.62,958,1446,0,0,37,25.8,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N4,3244,0.47,638,444,0,0,23,29.2,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N1,5253,0.51,542,102,0,0,46,18.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N1,5253,0.51,542,1228,0,0,32,22.0,LOW,LOW
11,3,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N4,3244,0.47,638,1199,1,0,26,18.5,LOW,LOW
11,3,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N0,8238,0.48,1159,377,0,0,48,13.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N7,7464,0.55,859,616,0,0,50,27.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N3,3712,0.6,432,670,1,0,29,32.8,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N3,3712,0.6,432,1441,1,0,42,14.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N4,3244,0.47,638,1993,0,0,26,18.5,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N5,7139,0.6,974,963,0,0,50,27.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N2,3839,0.62,958,1535,0,0,39,30.2,LOW,LOW
11,3,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N4,3244,0.47,638,1606,0,0,20,20.0,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N0,8238,0.48,1159,173,0,0,44,14.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N4,3244,0.47,638,667,0,0,26,23.5,LOW,LOW
11,3,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N0,8238,0.48,1159,1845,0,0,48,18.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N5,7139,0.6,974,1568,0,0,51,12.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N0,8238,0.48,1159,835,1,0,58,10.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N3,3712,0.6,432,599,0,0,31,17.2,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N0,8238,0.48,1159,184,0,0,55,11.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N4,3244,0.47,638,955,0,0,24,34.0,LOW,LOW
11,3,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,933,0,0,57,25.8,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N5,7139,0.6,974,503,1,0,55,11.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N1,5253,0.51,542,805,0,0,31,17.2,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N5,7139,0.6,974,1035,1,0,54,26.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N6,4628,0.63,1118,914,1,0,48,28.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N4,3244,0.47,638,370,0,0,23,29.2,LOW,LOW
11,3,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N5,7139,0.6,974,1434,0,0,49,22.8,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N2,3839,0.62,958,951,0,0,33,16.8,LOW,LOW
11,3,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N1,5253,0.51,542,711,1,0,33,16.8,LOW,LOW
11,3,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N5,7139,0.6,974,1862,0,0,59,20.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N6,4628,0.63,1118,344,0,0,39,25.2,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N4,3244,0.47,638,607,1,0,20,20.0,LOW,LOW
11,3,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N4,3244,0.47,638,1369,0,0,28,18.0,LOW,LOW
11,3,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N6,4628,0.63,1118,432,1,0,46,28.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N3,3712,0.6,432,1741,0,0,31,32.2,LOW,LOW
11,3,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N4,3244,0.47,638,959,0,0,26,18.5,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N0,8238,0.48,1159,1126,0,0,59,10.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N1,5253,0.51,542,931,1,0,32,27.0,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N5,7139,0.6,974,1823,1,0,58,20.5,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N2,3839,0.62,958,1642,1,0,40,25.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N5,7139,0.6,974,578,1,0,48,23.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N0,8238,0.48,1159,272,0,0,56,16.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N5,7139,0.6,974,840,1,0,59,15.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N3,3712,0.6,432,1290,1,0,28,18.0,LOW,LOW
11,3,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N7,7464,0.55,859,715,1,0,55,11.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N5,7139,0.6,974,983,1,0,48,28.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N1,5253,0.51,542,1502,0,0,43,29.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N5,7139,0.6,974,1568,0,0,56,11.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N0,8238,0.48,1159,804,1,0,51,12.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N3,3712,0.6,432,1425,1,0,27,33.2,LOW,LOW
11,3,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N4,3244,0.47,638,1029,0,0,32,32.0,LOW,LOW
11,3,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N6,4628,0.63,1118,1833,0,0,40,15.0,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N7,7464,0.55,859,375,1,0,51,12.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N2,3839,0.62,958,281,0,0,41,19.8,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N2,3839,0.62,958,623,0,0,37,20.8,LOW,LOW
11,3,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N3,3712,0.6,432,1462,1,0,33,16.8,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N5,7139,0.6,974,1440,1,0,51,12.2,MEDIUM,MEDIUM
11,3,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N2,3839,0.62,958,1479,1,0,38,15.5,LOW,MEDIUM
11,3,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N4,3244,0.47,638,1490,0,0,24,19.0,LOW,MEDIUM
12,3,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,1316,1,0,48,28.0,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N4,3244,0.47,638,402,1,0,23,34.2,LOW,LOW
12,3,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N0,8238,0.48,1159,1958,1,0,51,12.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N5,7139,0.6,974,639,1,0,49,12.8,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N1,5253,0.51,542,1246,0,0,38,30.5,LOW,LOW
12,3,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N5,7139,0.6,974,1917,0,0,57,25.8,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N3,3712,0.6,432,1043,1,0,31,27.2,LOW,LOW
12,3,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N7,7464,0.55,859,1465,1,0,51,22.2,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N2,3839,0.62,958,1188,1,0,29,17.8,LOW,LOW
12,3,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N7,7464,0.55,859,602,0,0,53,11.8,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N2,3839,0.62,958,1769,0,0,36,26.0,LOW,LOW
12,3,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N4,3244,0.47,638,258,0,0,21,29.8,LOW,LOW
12,3,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N5,7139,0.6,974,1837,1,0,49,12.8,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N3,3712,0.6,432,157,1,0,42,14.5,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N3,3712,0.6,432,857,1,0,38,30.5,LOW,LOW
12,3,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N3,3712,0.6,432,1976,1,0,41,29.8,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,777,1,0,36,16.0,LOW,LOW
12,3,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N5,7139,0.6,974,1301,1,0,61,10.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N0,8238,0.48,1159,508,1,0,52,22.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N7,7464,0.55,859,994,0,0,57,20.8,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N2,3839,0.62,958,1855,1,0,39,25.2,LOW,LOW
12,3,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N5,7139,0.6,974,891,1,0,55,21.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N7,7464,0.55,859,982,0,0,58,15.5,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N1,5253,0.51,542,359,1,0,37,20.8,LOW,LOW
12,3,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N5,7139,0.6,974,802,0,0,49,12.8,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N4,3244,0.47,638,145,1,0,29,17.8,LOW,LOW
12,3,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N5,7139,0.6,974,1995,1,0,47,28.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N0,8238,0.48,1159,1768,0,0,53,26.8,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N0,8238,0.48,1159,1657,0,0,54,11.5,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N2,3839,0.62,958,761,0,0,40,15.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N3,3712,0.6,432,913,1,0,38,30.5,LOW,LOW
12,3,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N5,7139,0.6,974,472,1,0,56,26.0,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N6,4628,0.63,1118,127,0,0,37,15.8,LOW,LOW
12,3,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N0,8238,0.48,1159,379,1,0,58,10.5,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N3,3712,0.6,432,1691,1,0,34,21.5,LOW,LOW
12,3,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N0,8238,0.48,1159,471,1,0,47,18.2,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N1,5253,0.51,542,1766,0,0,43,14.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N7,7464,0.55,859,1467,0,0,55,11.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N4,3244,0.47,638,607,0,0,28,18.0,LOW,LOW
12,3,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N0,8238,0.48,1159,1772,1,0,49,12.8,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N2,3839,0.62,958,537,1,0,38,30.5,LOW,LOW
12,3,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N6,4628,0.63,1118,1260,1,0,35,31.2,LOW,LOW
12,3,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N5,7139,0.6,974,1447,0,0,60,10.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N2,3839,0.62,958,313,0,0,42,14.5,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N2,3839,0.62,958,1193,0,0,28,33.0,LOW,LOW
12,3,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N4,3244,0.47,638,1187,1,0,23,34.2,LOW,LOW
12,3,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N4,3244,0.47,638,390,0,0,31,27.2,LOW,LOW
12,3,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N0,8238,0.48,1159,854,0,0,47,23.2,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N6,4628,0.63,1118,1976,0,0,48,13.0,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N4,3244,0.47,638,420,1,0,28,18.0,LOW,LOW
12,3,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N2,3839,0.62,958,1770,1,0,34,26.5,LOW,LOW
12,3,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N5,7139,0.6,974,986,0,0,55,21.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N2,3839,0.62,958,646,1,0,42,14.5,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N6,4628,0.63,1118,330,0,0,49,12.8,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N1,5253,0.51,542,1416,0,0,46,28.5,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N3,3712,0.6,432,1516,0,0,32,32.0,LOW,LOW
12,3,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N7,7464,0.55,859,1892,1,0,59,10.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N6,4628,0.63,1118,1953,0,0,38,15.5,LOW,LOW
12,3,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N2,3839,0.62,958,1027,1,0,42,24.5,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N6,4628,0.63,1118,919,1,0,38,25.5,LOW,LOW
12,3,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N7,7464,0.55,859,485,1,0,56,21.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N6,4628,0.63,1118,106,1,0,40,25.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N3,3712,0.6,432,1965,1,0,30,22.5,LOW,LOW
12,3,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N0,8238,0.48,1159,1994,0,0,45,18.8,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N4,3244,0.47,638,1766,0,0,31,17.2,LOW,LOW
12,3,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N7,7464,0.55,859,150,0,0,60,10.0,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N3,3712,0.6,432,1429,1,0,38,30.5,LOW,LOW
12,3,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N7,7464,0.55,859,151,0,0,47,28.2,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N6,4628,0.63,1118,1853,1,0,38,15.5,LOW,LOW
12,3,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N5,7139,0.6,974,234,0,0,52,12.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N2,3839,0.62,958,754,0,0,37,30.8,LOW,LOW
12,3,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N2,3839,0.62,958,345,0,0,42,29.5,MEDIUM,LOW
12,3,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N5,7139,0.6,974,1337,0,0,60,10.0,MEDIUM,MEDIUM
12,3,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N2,3839,0.62,958,1274,0,0,37,15.8,LOW,LOW
